Date,High,Low,Open,Close,Volume,Adj Close
15-05-2012,20.11499977,19.7053566,20.05178642,19.75607109,476336000,16.93815994
16-05-2012,19.88892937,19.3228569,19.78750038,19.50285721,560896000,16.72107506
17-05-2012,19.5535717,18.93285751,19.47535706,18.93285751,717220000,16.23237038
18-05-2012,19.40749931,18.64928627,19.06999969,18.94214249,732292400,16.24033546
21-05-2012,20.05500031,19.07321358,19.0892868,20.04571342,631106000,17.18650055
22-05-2012,20.49571419,19.73500061,20.34107018,19.89178658,694870400,17.05452347
23-05-2012,20.45714378,19.75821495,19.9107132,20.37714386,584897600,17.47065735
24-05-2012,20.5892868,20.04392815,20.56678581,20.19000053,496230000,17.31020355
25-05-2012,20.20892906,19.94535637,20.16392899,20.0817852,328507200,17.21742439
29-05-2012,20.5,20.18964386,20.38928604,20.43821335,380508800,17.52301216
30-05-2012,20.71392822,20.23428535,20.32857132,20.68464279,529429600,17.73429108
31-05-2012,20.7678566,20.4092865,20.74071312,20.63321495,491674400,17.6901989
01-06-2012,20.45178604,20.01857185,20.32714272,20.03535652,520987600,17.1776123
04-06-2012,20.2678566,19.5892868,20.0535717,20.1532135,556995600,17.27866554
05-06-2012,20.23107147,19.94035721,20.04535675,20.1010704,388214400,17.23396111
06-06-2012,20.49464226,20.1964283,20.27750015,20.4092865,401455600,17.49821472
07-06-2012,20.61857033,20.375,20.61750031,20.41857147,379766800,17.50617027
08-06-2012,20.73500061,20.3214283,20.41428566,20.72571373,347516400,17.76950836
11-06-2012,21.0178566,20.37964249,20.98999977,20.3989296,591264800,17.4893322
12-06-2012,20.59357071,20.23928642,20.5164299,20.57714272,435380400,17.64212036
13-06-2012,20.65999985,20.37071419,20.51857185,20.43428612,293580000,17.51963806
14-06-2012,20.4821434,20.25928688,20.40142822,20.41178513,345573200,17.50035286
15-06-2012,20.52214241,20.34107018,20.3928566,20.50464249,335255200,17.57996178
18-06-2012,20.99607086,20.37035751,20.3914299,20.92071342,440412000,17.93668747
19-06-2012,21.0714283,20.82500076,20.83571434,20.97892952,361404400,17.9866066
20-06-2012,21.0446434,20.74285698,21.00749969,20.91928673,358943200,17.93546867
21-06-2012,21.00785637,20.62285614,20.90857124,20.63107109,326351200,17.68836212
22-06-2012,20.79249954,20.55071449,20.68000031,20.78928566,284471600,17.82401085
25-06-2012,20.70714378,20.37035751,20.61785698,20.38464355,304382400,17.47707939
26-06-2012,20.51749992,20.26178551,20.40464211,20.42964363,276536400,17.51566696
27-06-2012,20.59785652,20.42571449,20.5357132,20.5178566,202997200,17.59129715
28-06-2012,20.5,20.20035744,20.41678619,20.32321358,282836400,17.4244175
29-06-2012,20.8571434,20.5089283,20.6428566,20.8571434,421500800,17.88218689
02-07-2012,21.19535637,20.84285736,20.88321495,21.16142845,400092000,18.14307213
03-07-2012,21.4285717,21.2142868,21.24571419,21.40749931,241712800,18.35404587
05-07-2012,21.94071388,21.41607094,21.44857025,21.78357124,484383200,18.67647362
06-07-2012,21.72999954,21.48500061,21.68178558,21.63857079,418930400,18.55215454
09-07-2012,21.92499924,21.57535744,21.61785698,21.92464256,379405600,18.79742432
10-07-2012,22.13821411,21.61821365,22.07035637,21.7217865,511957600,18.62350082
11-07-2012,21.70214272,21.32928658,21.64714241,21.58678627,469322000,18.50775146
12-07-2012,21.55249977,21.16714287,21.43714333,21.38928604,428041600,18.3384304
13-07-2012,21.68535614,21.4285717,21.53392982,21.60607147,311427200,18.52429199
16-07-2012,21.84357071,21.60785675,21.61142921,21.67535782,301260400,18.58369446
17-07-2012,21.8392868,21.54107094,21.8139286,21.67642975,293624800,18.58462143
18-07-2012,21.72642899,21.55571365,21.66392899,21.65214348,252700000,18.563797
19-07-2012,21.97678566,21.6428566,21.83142853,21.94000053,436861600,18.81058693
20-07-2012,21.94428635,21.56071472,21.89392853,21.58214378,397471200,18.50378036
23-07-2012,21.63928604,20.9896431,21.22857094,21.56535721,487975600,18.48938751
24-07-2012,21.77428627,21.37535667,21.69214249,21.4614296,565132400,18.40027809
25-07-2012,20.74285698,20.3571434,20.5164299,20.53464317,877312800,17.60568619
26-07-2012,20.72857094,20.37000084,20.70571327,20.53142929,406632800,17.60293579
27-07-2012,20.92250061,20.41392899,20.53607178,20.89857101,403936400,17.91770935
30-07-2012,21.40857124,20.99357033,21.10428619,21.25107193,379142400,18.21993065
31-07-2012,21.84642982,21.52571487,21.54392815,21.81285667,462327600,18.70158386
01-08-2012,22.01428604,21.5357132,21.99678612,21.67178535,384501600,18.58063126
02-08-2012,21.81035614,21.4375,21.53000069,21.7067852,332158400,18.61064529
03-08-2012,22.07071495,21.84142876,21.91535759,21.98928642,344920800,18.85284996
06-08-2012,22.31678581,21.97357178,22.0460701,22.23392868,302103200,19.06259346
07-08-2012,22.3214283,22.0728569,22.24178505,22.17535782,290446800,19.01237869
08-08-2012,22.28142929,22.03928566,22.12107086,22.13785744,244706000,18.98022652
09-08-2012,22.20464325,22.06428528,22.06607056,22.16892815,221642400,19.08846855
10-08-2012,22.20571327,22.09642982,22.0967865,22.20357132,194938800,19.1183033
13-08-2012,22.5,22.2589283,22.26392937,22.5,278832400,19.37354088
14-08-2012,22.80750084,22.50749969,22.56678581,22.56035614,340169200,19.4255085
15-08-2012,22.6428566,22.4196434,22.54642868,22.52964211,257342400,19.39906311
16-08-2012,22.74142838,22.5178566,22.5432148,22.72642899,254534000,19.56850815
17-08-2012,23.14964294,22.81464386,22.8571434,23.14678574,442761200,19.93045235
20-08-2012,23.75535774,23.21071434,23.21464348,23.75535774,613384800,20.45446396
21-08-2012,24.10285759,23.2260704,23.95785713,23.43071365,812719600,20.17492104
22-08-2012,23.8928566,23.14678574,23.37214279,23.88821411,565322800,20.5688591
23-08-2012,23.92499924,23.61249924,23.78964233,23.66535759,420128800,20.37696266
24-08-2012,23.90999985,23.41250038,23.55392838,23.68642807,437340400,20.39510727
27-08-2012,24.31678581,24.05500031,24.28535652,24.13142967,427008400,20.77827644
28-08-2012,24.14642906,23.95249939,24.10642815,24.10000038,267416800,20.75121307
29-08-2012,24.20249939,24.02142906,24.1160717,24.05249977,202806800,20.7103157
30-08-2012,23.98392868,23.67321396,23.95142937,23.70964241,302699600,20.4151001
31-08-2012,23.87857056,23.4732132,23.8303566,23.75857162,338321200,20.45723152
04-09-2012,24.11214256,23.7321434,23.77714348,24.10607147,367892000,20.7564373
05-09-2012,24.15535736,23.91428566,24.12750053,23.93678665,336375200,20.6106739
06-09-2012,24.22464371,23.95714378,24.04178619,24.15250015,391196400,20.79641914
07-09-2012,24.37428665,24.13464355,24.21607018,24.30142975,329666400,20.92465591
10-09-2012,24.4032135,23.64642906,24.30178642,23.66928673,487998000,20.38035011
11-09-2012,23.93214226,23.4464283,23.75392914,23.59250069,503983200,20.31423378
12-09-2012,23.92499924,23.4285717,23.81607056,23.9210701,712233200,20.5971508
13-09-2012,24.4821434,24.09892845,24.19178581,24.39214325,598360000,21.00275421
14-09-2012,24.89214325,24.56749916,24.6414299,24.68857193,600474000,21.25800514
17-09-2012,24.99285698,24.80750084,24.97678566,24.99214363,398031200,21.51938629
18-09-2012,25.08321381,24.87214279,24.99571419,25.06821442,373503200,21.58489609
19-09-2012,25.14249992,24.98464394,25.00928688,25.07500076,326874800,21.59073067
20-09-2012,25.00214386,24.77214241,24.96999931,24.95357132,336568400,21.48618507
21-09-2012,25.18107033,24.97714233,25.08607101,25.00321388,571589200,21.52892494
24-09-2012,24.82571411,24.3928566,24.53071404,24.6710701,639766400,21.24293137
25-09-2012,24.74214363,24.0357132,24.58071327,24.05500031,518789600,20.7124691
26-09-2012,24.02464294,23.61428642,23.88357162,23.75642967,576503200,20.45538521
27-09-2012,24.36321449,23.58392906,23.72464371,24.33285713,594090000,20.95171547
28-09-2012,24.32535744,23.8125,24.2410717,23.82500076,535110800,20.514431
01-10-2012,24.1696434,23.4464283,23.96999931,23.54964256,543594800,20.27733231
02-10-2012,23.79821396,23.23749924,23.63607025,23.61821365,627992400,20.3363781
03-10-2012,23.99500084,23.66535759,23.74500084,23.98035622,424281200,20.64819336
04-10-2012,24.0803566,23.76964378,23.9732132,23.81428528,370725600,20.50519753
05-10-2012,23.7857132,23.26000023,23.75714302,23.30678558,594006000,20.06822014
08-10-2012,23.12714386,22.71821404,23.10285759,22.79178619,637994000,19.62478065
09-10-2012,22.87464333,22.26964378,22.80892944,22.70892906,838597200,19.55344009
10-10-2012,23.03499985,22.75,22.84785652,22.88964272,510356000,19.70904541
11-10-2012,23.11428642,22.43214226,23.0892868,22.43214226,546081200,19.31511497
12-10-2012,22.69214249,22.33214378,22.48428535,22.4896431,460014800,19.36461449
15-10-2012,22.68321419,22.28035736,22.58392906,22.67000008,432502000,19.51992416
16-10-2012,23.22500038,22.5357132,22.69178581,23.2067852,549771600,19.98211479
17-10-2012,23.3139286,23,23.17392921,23.02178574,389037600,19.82282257
18-10-2012,22.93071365,22.5,22.84250069,22.59428596,476624400,19.45472717
19-10-2012,22.56321335,21.77214241,22.53750038,21.78000069,744086000,18.75358582
22-10-2012,22.69214249,21.81285667,21.87214279,22.64392853,546730800,19.49746513
23-10-2012,22.63928604,21.84642982,22.5357132,21.90571404,707145600,18.86182785
24-10-2012,22.37678528,21.80857086,22.19428635,22.02964211,558527200,18.96854591
25-10-2012,22.2142868,21.62678528,22.1428566,21.7692852,656325600,18.74435806
26-10-2012,21.9285717,21.1071434,21.76535606,21.5714283,1018432800,18.57399368
31-10-2012,21.4985714,20.98928642,21.24571419,21.26142883,510003200,18.30707359
01-11-2012,21.5357132,21.22035789,21.36499977,21.30500031,361298000,18.34459114
02-11-2012,21.31964302,20.5267868,21.28178596,20.60000038,599373600,17.73754692
05-11-2012,20.99178505,20.62857056,20.84000015,20.87928581,529135600,17.97802734
06-11-2012,21.09785652,20.71750069,21.07964325,20.81607056,374917200,17.92359734
07-11-2012,20.5192852,19.8482132,20.49428558,19.9285717,793648800,17.23779869
08-11-2012,20.07964325,19.11750031,20.02249908,19.2053566,1056146000,16.61222458
09-11-2012,19.81714249,19.06142807,19.30071449,19.53785706,929913600,16.8998394
12-11-2012,19.8035717,19.23749924,19.79107094,19.38678551,515802000,16.76915932
13-11-2012,19.65999985,19.15571404,19.24678612,19.38928604,532949200,16.77132797
14-11-2012,19.55178642,19.14928627,19.4821434,19.17428589,477170400,16.58535767
15-11-2012,19.2678566,18.66500092,19.19750023,18.77214241,789910800,16.23750687
16-11-2012,18.9285717,18.0625,18.75714302,18.84571457,1266893600,16.30114555
19-11-2012,20.2678566,19.28142929,19.3110714,20.20464325,823317600,17.47659302
20-11-2012,20.42678642,19.80642891,20.42535782,20.03249931,642754000,17.32769585
21-11-2012,20.26321411,19.87857056,20.1517868,20.06071472,373002000,17.35209846
23-11-2012,20.4285717,20.09285736,20.25607109,20.4107132,272826400,17.65483475
26-11-2012,21.0714283,20.4896431,20.56785774,21.05464363,630579600,18.21182632
27-11-2012,21.0864296,20.71785736,21.05535698,20.88500023,533330000,18.06508636
28-11-2012,20.92142868,20.43785667,20.61678505,20.81928635,520864400,18.00824738
29-11-2012,21.2232132,20.9017868,21.07928658,21.04857063,514698800,18.20656967
30-11-2012,21.01428604,20.80999947,20.9567852,20.90285683,391319600,18.08053589
03-12-2012,21.23535728,20.9107132,21.20178604,20.93535614,364280000,18.10864639
04-12-2012,20.77857018,20.43321419,20.77857018,20.56607056,557068400,17.78922081
05-12-2012,20.3303566,19.24178505,20.31821442,19.24250031,1044638000,16.64435959
06-12-2012,19.76107025,18.52249908,18.89071465,19.54428673,1177212400,16.9053936
07-12-2012,19.82857132,18.9285717,19.76428604,19.0446434,787040800,16.4732132
10-12-2012,19.23250008,18.62785721,18.75,18.92214394,630484400,16.36725044
11-12-2012,19.62714386,19.19178581,19.27750015,19.33535767,592345600,16.72468185
12-12-2012,19.5714283,19.15250015,19.56321335,19.25,487144000,16.65084457
13-12-2012,19.20142937,18.77857018,18.96964264,18.91749954,625259600,16.36323929
14-12-2012,18.50464249,18.05642891,18.3839283,18.2067852,1009579200,15.74848557
17-12-2012,18.5714283,17.90107155,18.17607117,18.52964211,757607200,16.02775002
18-12-2012,19.10357094,18.5803566,18.75,19.06785774,625685200,16.49329567
19-12-2012,19.06071472,18.7678566,18.98107147,18.79678535,449369200,16.25882721
20-12-2012,18.93571472,18.53142929,18.9285717,18.63321495,481689600,16.11733818
21-12-2012,18.55964279,18.22285652,18.30249977,18.54750061,596268400,16.04319572
24-12-2012,18.7232132,18.52535629,18.58392906,18.57749939,175753200,16.06914139
26-12-2012,18.5521431,18.25428581,18.5357132,18.3214283,302436400,15.84764957
27-12-2012,18.4375,18.02357101,18.3407135,18.39500046,455120400,15.91128731
28-12-2012,18.37428665,18.14714241,18.22464371,18.19964218,354278400,15.74230671
31-12-2012,19.12142944,18.1785717,18.23321342,19.00607109,659492400,16.43985176
02-01-2013,19.8214283,19.34392929,19.77928543,19.60821342,560518000,16.96069336
03-01-2013,19.63107109,19.3214283,19.56714249,19.36071396,352965200,16.74661446
04-01-2013,19.23678589,18.77964211,19.17749977,18.8214283,594333600,16.28014374
07-01-2013,18.90357018,18.39999962,18.6428566,18.71071434,484156400,16.18437386
08-01-2013,18.99607086,18.6160717,18.90035629,18.76107025,458707200,16.22793388
09-01-2013,18.75035667,18.42821312,18.6607132,18.46785736,407604400,15.97430515
10-01-2013,18.88285637,18.41142845,18.87678528,18.69678688,601146000,16.17232895
11-01-2013,18.76142883,18.53642845,18.6071434,18.58214378,350506800,16.07316589
14-01-2013,18.125,17.80392838,17.95285606,17.9196434,734207600,15.50010872
15-01-2013,17.82107162,17.26357079,17.79642868,17.35428619,876772400,15.01109791
16-01-2013,18.19428635,17.5892868,17.66571426,18.07464218,690804800,15.63418484
17-01-2013,18.2410717,17.92964363,18.22535706,17.95285606,453678400,15.52884007
18-01-2013,17.93642807,17.72857094,17.80428505,17.8571434,472922800,15.4460535
22-01-2013,18.13857079,17.73678589,18.02000046,18.02750015,461546400,15.59341049
23-01-2013,18.39249992,18.02750015,18.17178535,18.35750008,861509600,15.87885094
24-01-2013,16.63321495,16.0803566,16.4285717,16.0892868,1460852400,13.91689491
25-01-2013,16.29392815,15.53571415,16.13178635,15.71000004,1208026400,13.5888195
28-01-2013,16.1860714,15.56642914,15.63678646,16.06535721,785517600,13.89619446
29-01-2013,16.43571472,16.14714241,16.375,16.36678505,571158000,14.15692425
30-01-2013,16.52142906,16.2321434,16.3214283,16.31535721,417155200,14.11243916
31-01-2013,16.40285683,16.24928665,16.32071495,16.26749992,319334400,14.07104588
01-02-2013,16.40999985,16.01250076,16.39678574,16.20071411,539484400,14.01327705
04-02-2013,16.28357124,15.78571415,16.21107101,15.79714298,477117200,13.66419697
05-02-2013,16.41928673,15.79357147,15.85892868,16.35142899,573347600,14.14364147
06-02-2013,16.6607132,16.1635704,16.30249977,16.33392906,593706400,14.1285038
07-02-2013,16.7857132,16.21857071,16.5446434,16.72214317,704580800,14.5486021
08-02-2013,17.10035706,16.7232132,16.9285717,16.96357155,633158400,14.7586441
11-02-2013,17.31928635,16.9017868,17.0178566,17.14035606,517490400,14.91245365
12-02-2013,17.22785759,16.70499992,17.12535667,16.71071434,609053200,14.53865814
13-02-2013,16.91571426,16.54357147,16.6860714,16.67892838,475207600,14.51100349
14-02-2013,16.84428596,16.57214355,16.59000015,16.66392899,355275200,14.49795437
15-02-2013,16.79142952,16.42571449,16.74464226,16.43428612,391745200,14.29816246
19-02-2013,16.52607155,16.20892906,16.46785736,16.42821312,435783600,14.29287624
20-02-2013,16.34607124,16.02857018,16.34607124,16.03035736,476302400,13.94673252
21-02-2013,16.04178619,15.81499958,15.92857075,15.93071365,447182400,13.86003876
22-02-2013,16.12857056,15.94999981,16.0446434,16.10035706,330654800,14.00763416
25-02-2013,16.25428581,15.80607128,16.20892906,15.81428623,372579200,13.7587471
26-02-2013,16.1264286,15.63071442,15.85071373,16.03464317,501499600,13.95046425
27-02-2013,16.15857124,15.73750019,16.01535606,15.87749958,587350400,13.81374073
28-02-2013,15.99535656,15.76428604,15.85892868,15.76428604,322515200,13.71524429
01-03-2013,15.64928627,15.3564291,15.6428566,15.37392902,552448400,13.37562847
04-03-2013,15.29285717,14.96428585,15.27857113,15.00178623,582755600,13.05185604
05-03-2013,15.54249954,15.02678585,15.0528574,15.39785671,638433600,13.39644146
06-03-2013,15.5446434,15.15821362,15.51821423,15.20214272,460250000,13.22616863
07-03-2013,15.42892933,15.03785706,15.16071415,15.37785721,468473600,13.37904549
08-03-2013,15.55107117,15.30749989,15.35000038,15.41857147,391482000,13.41446686
11-03-2013,15.67892933,15.18357086,15.34821415,15.63821411,474236000,13.6055603
12-03-2013,15.67428589,15.27035713,15.55714321,15.30107117,465911600,13.31224155
13-03-2013,15.5178566,15.19142914,15.30178642,15.29821396,405549200,13.30975437
14-03-2013,15.52285671,15.37321377,15.45821381,15.44642925,303875600,13.43870449
15-03-2013,15.8653574,15.61607075,15.64035702,15.84500027,643960800,13.78547001
18-03-2013,16.33785629,15.75714302,15.76607132,16.27571487,606197200,14.16019726
19-03-2013,16.46321487,16.0178566,16.4107132,16.23178673,526775200,14.12198353
20-03-2013,16.34392929,16.05678558,16.3364296,16.14571381,308660800,14.04709435
21-03-2013,16.35642815,16.07500076,16.07928658,16.16892815,383255600,14.06729412
22-03-2013,16.50357056,16.18250084,16.23500061,16.49678612,395105200,14.35253716
25-03-2013,16.78392982,16.49214363,16.59607124,16.55642891,501135600,14.40442562
26-03-2013,16.63714218,16.44750023,16.62285614,16.46928596,294294000,14.32861328
27-03-2013,16.31428528,16.09749985,16.3021431,16.14571381,331237200,14.04709435
28-03-2013,16.13642883,15.77214336,16.06500053,15.80928612,442839600,13.75439644
01-04-2013,15.84642887,15.27642918,15.78214264,15.31821442,389732000,13.32715511
02-04-2013,15.64785671,15.22857094,15.27142906,15.34964275,529519200,13.35449791
03-04-2013,15.61714268,15.36821365,15.40607071,15.42821407,363216000,13.42285824
04-04-2013,15.53571415,15.1875,15.49142933,15.27571392,358447600,13.29018021
05-04-2013,15.17678642,14.98857117,15.16071415,15.11428642,383695200,13.14973068
08-04-2013,15.2678566,15.08892918,15.17321396,15.22178555,300829200,13.24325752
09-04-2013,15.30357075,15.09821415,15.22714329,15.2492857,306614000,13.2671833
10-04-2013,15.60928631,15.21464252,15.28928566,15.56035709,375928000,13.53782463
11-04-2013,15.64249992,15.39999962,15.48999977,15.51178646,328364400,13.49556255
12-04-2013,15.50535679,15.32464314,15.50535679,15.35000038,238613200,13.35481071
15-04-2013,15.28178596,14.98392868,15.25,14.99464321,317520000,13.0456419
16-04-2013,15.23607063,15.02035713,15.05607128,15.22285748,305771200,13.24419022
17-04-2013,15.02142906,14.21821404,15.0096426,14.38571358,945056000,12.51585865
18-04-2013,14.49250031,13.91928577,14.46392918,14.00178623,666299200,12.18183613
19-04-2013,14.27142906,13.75357056,13.85607147,13.94750023,609274400,12.13460922
22-04-2013,14.36428642,13.97392941,14.02285671,14.23821354,429920400,12.3875351
23-04-2013,14.58500004,14.24321365,14.42821407,14.50464344,664238400,12.61932945
24-04-2013,14.8303566,14.0178566,14.05500031,14.48071384,969651200,12.5985117
25-04-2013,14.78357124,14.53571415,14.6867857,14.58500004,384837600,12.68924332
26-04-2013,14.9560709,14.5803566,14.63607121,14.89999962,764097600,12.96329594
29-04-2013,15.48642921,15,15.01607132,15.36142921,640326400,13.36475277
30-04-2013,15.90178585,15.43107128,15.53928566,15.81357098,691538400,13.75812721
01-05-2013,15.89035702,15.51392937,15.8735714,15.6889286,506909200,13.64968204
02-05-2013,16.02107048,15.73678589,15.77785683,15.91142941,421828400,13.84326267
03-05-2013,16.18678665,16.04107094,16.11821365,16.07071495,361300800,13.98184681
06-05-2013,16.50714302,16.22535706,16.27535629,16.4539299,496641600,14.3152523
07-05-2013,16.6339283,16.20357132,16.60607147,16.38071442,483753200,14.25154972
08-05-2013,16.62035751,16.27892876,16.3942852,16.56571388,472598000,14.41250229
09-05-2013,16.5357132,16.27071381,16.42178535,16.31321335,398487600,14.28676605
10-05-2013,16.4182148,16.08857155,16.35607147,16.17749977,334852000,14.16791248
13-05-2013,16.35357094,16.125,16.12535667,16.24071312,316948800,14.22327232
14-05-2013,16.25714302,15.79107094,16.20892906,15.85214329,447118000,13.88297272
15-05-2013,15.75,15.08428574,15.68428612,15.31607056,741613600,13.4134903
16-05-2013,15.63749981,14.96071434,15.11571407,15.52071381,603204000,13.59271431
17-05-2013,15.71749973,15.39321423,15.68035698,15.47357082,427904400,13.55142689
20-05-2013,15.92142868,15.36071396,15.42535686,15.81892872,451578400,13.85388374
21-05-2013,15.90999985,15.50714302,15.64821434,15.70214272,456022000,13.75160313
22-05-2013,16.01250076,15.65071392,15.85892868,15.76249981,443038400,13.80446529
23-05-2013,15.93428612,15.5639286,15.56964302,15.79071426,353021200,13.82917404
24-05-2013,15.91642857,15.72714329,15.74464321,15.89821434,276166800,13.92332172
28-05-2013,16.11107063,15.74464321,16.06785774,15.76571369,386145200,13.80727863
29-05-2013,15.9821434,15.69285679,15.71428585,15.89107132,330576400,13.91706371
30-05-2013,16.2321434,15.87535667,15.91607094,16.12785721,353519600,14.12443638
31-05-2013,16.32500076,16.0535717,16.1607132,16.06178665,384302800,14.0665741
03-06-2013,16.15571404,15.8028574,16.09749985,16.09714317,372352400,14.09753799
04-06-2013,16.22964287,15.97821426,16.18642807,16.04678535,292728800,14.05343533
05-06-2013,16.09714317,15.84678555,15.91607094,15.89678574,290589600,13.9220686
06-06-2013,15.96428585,15.50178623,15.90964317,15.65928555,416934000,13.71407127
07-06-2013,15.82999992,15.4560709,15.58928585,15.77892876,404535600,13.81885433
10-06-2013,16.0385704,15.60000038,15.883214,15.67464256,450153200,13.7275219
11-06-2013,15.81285667,15.47571373,15.56214333,15.62857056,286112400,13.68717194
12-06-2013,15.75892925,15.41071415,15.69642925,15.43535709,265227200,13.51796246
13-06-2013,15.61214256,15.3125,15.44642925,15.56999969,285832400,13.63587666
14-06-2013,15.58178616,15.30357075,15.55000019,15.35892868,271866000,13.45102406
17-06-2013,15.56071377,15.36999989,15.40857124,15.42857075,259414400,13.51201534
18-06-2013,15.53214264,15.3646431,15.41285706,15.42035675,195025600,13.50482368
19-06-2013,15.41642857,15.1071434,15.40714264,15.1071434,310940000,13.23051739
20-06-2013,15.21357059,14.82750034,14.97500038,14.88714314,357310800,13.03784466
21-06-2013,15,14.57499981,14.94607067,14.7678566,481118400,12.93337727
24-06-2013,14.59500027,14.21607113,14.55000019,14.3764286,480746000,12.5905714
25-06-2013,14.5639286,14.24392891,14.48928642,14.37964344,314162800,12.59338665
26-06-2013,14.45678616,14.13071442,14.42500019,14.21678638,367724000,12.45076084
27-06-2013,14.33535671,14.05500031,14.25892925,14.06357098,337246000,12.316576
28-06-2013,14.29535675,13.88821411,13.97714329,14.16178608,578516400,12.40259361
01-07-2013,14.72392941,14.32928562,14.38178635,14.61499977,391053600,12.79950905
02-07-2013,15.05821419,14.62392902,14.64142895,14.94607067,469865200,13.08945465
03-07-2013,15.1064291,14.90892887,15.03071404,15.02857113,240928800,13.16170406
05-07-2013,15.11750031,14.83392906,15.01392937,14.90785694,274024800,13.0559845
08-07-2013,15.03571415,14.66607094,15.00392914,14.82321358,298138400,12.98185825
09-07-2013,15.125,14.65642929,14.77142906,15.08392906,352584400,13.21018887
10-07-2013,15.17142868,14.9375,14.98571396,15.02607059,281405600,13.15951633
11-07-2013,15.2946434,15.04178619,15.10535717,15.2603569,326292400,13.36470032
12-07-2013,15.34964275,15.12178612,15.27321434,15.23250008,279563200,13.34030342
15-07-2013,15.40928555,15.17142868,15.17892933,15.26571369,241917200,13.36938572
16-07-2013,15.38249969,15.14892864,15.23285675,15.36428642,216538000,13.45571709
17-07-2013,15.43642902,15.29357147,15.34642887,15.36821365,198990400,13.45915794
18-07-2013,15.53107071,15.37892914,15.47785664,15.42000008,218878800,13.50451183
19-07-2013,15.4992857,15.15535736,15.46785736,15.17678642,268721600,13.29151154
22-07-2013,15.34821415,15.19535732,15.33785725,15.22535706,207796400,13.33404636
23-07-2013,15.2485714,14.95392895,15.21428585,14.96392918,369395600,13.105093
24-07-2013,15.87821388,15.54500008,15.67607117,15.73250008,591936800,13.77818966
25-07-2013,15.76428604,15.56464291,15.73928642,15.66071415,229493600,13.71532536
26-07-2013,15.7514286,15.51214314,15.54642868,15.74964333,200152400,13.79320431
29-07-2013,16.07107162,15.72142887,15.74285698,15.99250031,248057600,14.00589371
30-07-2013,16.32678604,16.04392815,16.06999969,16.19000053,309422400,14.17885971
31-07-2013,16.33357048,16.05107117,16.24964333,16.16178513,322957600,14.15415096
01-08-2013,16.31428528,16.18785667,16.2767868,16.30999947,206250800,14.28395557
02-08-2013,16.53035736,16.30928612,16.35750008,16.5192852,274783600,14.46723843
05-08-2013,16.80964279,16.50535774,16.59607124,16.76607132,318855600,14.68336964
06-08-2013,16.85321426,16.50607109,16.71500015,16.6160717,334857600,14.55200672
07-08-2013,16.6785717,16.49178505,16.56428528,16.60642815,298858000,14.54355907
08-08-2013,16.57500076,16.35535622,16.56642914,16.46464348,255777200,14.51459312
09-08-2013,16.44499969,16.20178604,16.37999916,16.23035622,266865200,14.30805874
12-08-2013,16.73749924,16.30821419,16.31642914,16.69142914,364434000,14.71451759
13-08-2013,17.66642952,16.71607018,16.81928635,17.48464394,881941200,15.41378403
14-08-2013,18.0089283,17.62142944,17.78142929,17.8035717,756372400,15.69494247
15-08-2013,17.94285774,17.46714211,17.72928619,17.78249931,490294000,15.67636967
16-08-2013,17.96214294,17.81642914,17.86249924,17.94035721,362306000,15.81552982
19-08-2013,18.34785652,18,18.01214218,18.13357162,510518400,15.98585701
20-08-2013,18.23464394,17.88642883,18.2039299,17.89535713,358688400,15.77585983
21-08-2013,18.11249924,17.89999962,17.98535728,17.94142914,335879600,15.81646633
22-08-2013,18.05678558,17.79285622,18.03499985,17.96285629,244207600,15.83536243
23-08-2013,17.97678566,17.83392906,17.97392845,17.89357185,222731600,15.77428341
26-08-2013,18.22142982,17.875,17.8839283,17.96321487,330965600,15.83567715
27-08-2013,17.94678688,17.36785698,17.7857132,17.44964218,424188800,15.38293076
28-08-2013,17.70714378,17.3571434,17.3571434,17.53214264,307608000,15.45566177
29-08-2013,17.7321434,17.54035759,17.55892944,17.56071472,239657600,15.48084736
30-08-2013,17.60535622,17.375,17.5714283,17.40071487,272297200,15.3398037
03-09-2013,17.87857056,17.40535736,17.61071396,17.44928551,331928800,15.382617
04-09-2013,17.93714333,17.72428513,17.84142876,17.81035614,345032800,15.70092201
05-09-2013,17.88142967,17.62999916,17.8660717,17.68821335,236367600,15.59324741
06-09-2013,17.83499908,17.49821472,17.80142975,17.79357147,359525600,15.68612862
09-09-2013,18.13999939,17.98142815,18.0357132,18.07749939,340687200,15.93641949
10-09-2013,18.12321472,17.4821434,18.07857132,17.66571426,743195600,15.57340908
11-09-2013,16.91749954,16.60035706,16.67892838,16.7039299,898696400,14.72553921
12-09-2013,16.97857094,16.64321327,16.7321434,16.88178635,404051200,14.88232803
13-09-2013,16.8510704,16.59642982,16.76214218,16.60357094,298835600,14.63706684
16-09-2013,16.48607063,15.97214317,16.4642868,16.07571411,543706800,14.17172909
17-09-2013,16.4182148,15.9821434,15.9985714,16.26142883,399380800,14.33544445
18-09-2013,16.65535736,16.45214272,16.54214287,16.59571457,456862000,14.63013649
19-09-2013,16.99392891,16.7589283,16.81071472,16.86785698,404541200,14.87005043
20-09-2013,17.09107018,16.6428566,17.0714283,16.69321442,699302800,14.71609688
23-09-2013,17.74678612,17.23571396,17.71785736,17.52285767,762106800,15.44747734
24-09-2013,17.69535637,17.42214394,17.67428589,17.46785736,364344400,15.39898777
